order_id,order_date,product_id,product_category,region,warehouse_id,stock_level,restock_lead_time,supplier_id,supplier_lead_time,demand_forecast,actual_demand,weather_impact,fuel_price,logistics_delay
ORD013251,2024-02-15,P428,Apparel,North America,WH10,832.0,14,S027,5,436,237,Clear,1.15,7
ORD013252,2024-12-07,P005,Apparel,Africa,WH03,148.0,7,S012,5,120,-11,Snowy,1.02,7
ORD013253,2022-05-31,P185,Groceries,North America,WH02,504.0,10,S089,17,662,714,Rainy,1.01,4
ORD013254,2024-09-18,P472,Automobile,North America,WH12,504.0,11,S041,21,502,513,Clear,1.3,0
ORD013255,2024-08-15,P305,Apparel,North America,WH14,883.0,10,S049,9,858,728,Rainy,1.39,0
ORD013256,2023-02-13,P083,Electronics,North America,WH08,935.0,10,S040,23,520,617,Rainy,1.01,2
ORD013257,2022-05-03,P222,Furniture,North America,WH02,944.0,3,S069,14,558,499,Rainy,1.47,6
ORD013258,2022-06-07,P204,Automobile,Europe,WH16,326.0,2,S081,12,822,676,Rainy,1.21,0
ORD013259,2024-02-07,P069,Electronics,South America,WH18,452.0,5,S046,13,839,692,Clear,0.95,2
ORD013260,2022-03-18,P412,Electronics,North America,WH05,558.0,4,S090,11,169,226,Clear,1.32,9
ORD013261,2024-12-01,P376,Automobile,North America,WH10,682.0,10,S026,11,423,318,Stormy,1.18,9
ORD013262,2023-01-25,P167,Furniture,North America,WH09,590.0,3,S095,7,972,847,Clear,1.3,5
ORD013263,2024-04-15,P418,Automobile,Africa,WH04,55.0,14,S023,29,130,54,Clear,0.8,5
ORD013264,2023-11-16,P446,Groceries,Africa,WH14,225.0,4,S021,16,627,740,Clear,0.81,2
ORD013265,2024-12-13,P012,Electronics,Europe,WH04,314.0,4,S053,6,270,290,Clear,1.48,5
ORD013266,2024-09-13,P471,Groceries,Asia,WH17,725.0,11,S003,10,1172,1089,Rainy,1.15,0
ORD013267,2024-05-21,P197,Groceries,Europe,WH05,82.0,3,S039,20,732,577,Clear,1.33,2
ORD013268,2022-07-11,P054,Groceries,North America,WH06,295.0,11,S062,8,828,828,Snowy,0.93,6
ORD013269,2023-02-27,P360,Furniture,Africa,WH12,984.0,8,S001,9,559,646,Clear,0.99,3
ORD013270,2024-09-16,P485,Electronics,Africa,WH03,80.0,14,S029,17,193,61,Clear,1.24,2
ORD013271,2024-01-30,P336,Groceries,Asia,WH10,504.0,1,S049,17,230,172,Snowy,1.02,1
ORD013272,2023-09-07,P329,Groceries,Asia,WH08,746.0,10,S006,25,669,580,Rainy,0.83,3
ORD013273,2025-02-25,P225,Groceries,Asia,WH08,504.0,11,S045,11,553,607,Snowy,1.0,8
ORD013274,2023-03-10,P165,Apparel,North America,WH02,504.0,11,S097,21,933,766,Clear,1.25,3
ORD013275,2024-02-20,P417,Electronics,Africa,WH05,504.0,3,S059,16,433,628,Rainy,0.92,1
ORD013276,2024-01-28,P177,Groceries,South America,WH13,617.0,13,S012,8,629,546,Snowy,1.33,9
ORD013277,2023-02-07,P001,Furniture,South America,WH19,534.0,14,S031,18,457,539,Clear,0.91,7
ORD013278,2022-10-19,P175,Apparel,Asia,WH01,965.0,12,S034,19,707,604,Stormy,1.46,8
ORD013279,2022-10-08,P165,Apparel,North America,WH13,131.0,8,S005,7,698,661,Clear,1.12,1
ORD013280,2024-07-06,P137,Automobile,Africa,WH10,0.0,1,S078,25,594,769,Clear,1.45,6
ORD013281,2022-06-07,P274,Furniture,Africa,WH05,993.0,12,S057,17,145,215,Rainy,1.23,9
ORD013282,2024-01-28,P358,Automobile,Africa,WH18,749.0,4,S099,12,454,344,Rainy,1.15,8
ORD013283,2022-11-14,P341,Apparel,Asia,WH12,860.0,4,S012,12,1058,942,Snowy,1.28,5
ORD013284,2024-08-02,P172,Automobile,South America,WH03,131.0,12,S056,17,421,424,Rainy,1.23,6
ORD013285,2024-12-31,P462,Automobile,South America,WH18,958.0,5,S036,22,870,1050,Clear,1.38,3
ORD013286,2023-10-31,P231,Automobile,North America,WH07,740.0,6,S040,26,1137,964,Stormy,1.12,8
ORD013287,2024-01-28,P231,Groceries,Europe,WH03,504.0,1,S075,14,496,469,Clear,1.29,7
ORD013288,2024-12-22,P115,Apparel,North America,WH08,180.0,6,S011,12,789,632,Rainy,0.85,7
ORD013289,2024-12-22,P198,Automobile,South America,WH06,942.0,1,S028,8,742,853,Rainy,0.97,5
ORD013290,2023-02-27,P319,Furniture,South America,WH17,360.0,7,S058,23,109,93,Clear,1.08,7
ORD013291,2022-12-21,P003,Groceries,Africa,WH11,687.0,3,S043,24,505,484,Clear,1.21,6
ORD013292,2023-01-01,P496,Apparel,Europe,WH18,332.0,2,S048,11,836,723,Rainy,1.39,2
ORD013293,2024-11-22,P112,Apparel,Africa,WH09,194.0,10,S035,19,191,158,Rainy,1.44,5
ORD013294,2022-04-03,P146,Electronics,Europe,WH18,504.0,11,S044,26,414,358,Clear,1.41,5
ORD013295,2024-04-11,P421,Apparel,Asia,WH05,504.0,2,S014,22,980,815,Stormy,1.04,5
ORD013296,2023-04-23,P276,Automobile,Africa,WH09,932.0,9,S014,6,315,270,Snowy,1.02,6
ORD013297,2024-02-13,P349,Electronics,North America,WH02,133.0,2,S009,25,920,779,Rainy,0.89,4
ORD013298,2024-11-18,P036,Apparel,North America,WH05,905.0,10,S027,19,602,517,Rainy,0.82,7
ORD013299,2022-04-09,P208,Groceries,Asia,WH15,504.0,5,S012,23,526,666,Clear,1.1,8
ORD013300,2023-10-01,P004,Apparel,Europe,WH14,478.0,1,S048,14,453,281,Stormy,1.08,7
ORD013301,2023-04-13,P120,Groceries,Europe,WH01,504.0,11,S071,17,781,696,Clear,1.47,4
ORD013302,2024-12-09,P109,Apparel,Africa,WH02,823.0,4,S039,9,506,422,Clear,1.36,0
ORD013303,2023-08-19,P078,Apparel,North America,WH07,892.0,3,S084,15,807,681,Rainy,0.96,5
ORD013304,2024-07-23,P017,Automobile,Asia,WH07,504.0,10,S076,13,871,925,Clear,0.92,3
ORD013305,2024-05-24,P227,Apparel,South America,WH17,846.0,1,S070,19,557,556,Rainy,1.04,4
ORD013306,2023-09-15,P185,Automobile,Asia,WH08,504.0,14,S029,14,442,458,Snowy,1.42,3
ORD013307,2022-06-09,P227,Electronics,Africa,WH09,504.0,9,S066,6,332,306,Clear,1.0,3
ORD013308,2024-06-24,P049,Apparel,Europe,WH12,668.0,11,S065,14,471,527,Rainy,1.02,6
ORD013309,2023-04-05,P109,Automobile,North America,WH11,166.0,3,S069,20,486,322,Rainy,1.4,9
ORD013310,2024-11-01,P480,Groceries,Africa,WH17,928.0,10,S041,24,590,753,Clear,1.04,8
ORD013311,2024-01-11,P181,Electronics,North America,WH07,504.0,4,S056,25,970,843,Clear,0.97,2
ORD013312,2022-12-25,P372,Electronics,North America,WH12,743.0,1,S066,26,393,463,Clear,1.13,6
ORD013313,2024-02-10,P010,Groceries,Europe,WH14,449.0,10,S058,26,453,609,Snowy,1.12,0
ORD013314,2024-11-03,P413,Electronics,South America,WH13,635.0,9,S074,15,404,331,Clear,1.47,7
ORD013315,2023-03-18,P376,Groceries,Europe,WH01,748.0,14,S092,21,744,899,Clear,1.01,0
ORD013316,2023-12-29,P123,Furniture,Europe,WH05,181.0,6,S001,16,387,414,Rainy,1.39,4
ORD013317,2023-12-28,P076,Automobile,Africa,WH05,987.0,8,S094,28,551,447,Clear,1.35,3
ORD013318,2024-02-09,P123,Apparel,Europe,WH10,707.0,6,S064,6,590,705,Rainy,0.85,9
ORD013319,2025-01-01,P137,Electronics,North America,WH09,486.0,6,S089,7,762,670,Clear,1.11,4
ORD013320,2024-09-14,P090,Furniture,Asia,WH11,242.0,8,S081,12,232,178,Rainy,0.99,0
ORD013321,2022-12-27,P149,Groceries,Europe,WH12,170.0,9,S012,20,984,943,Snowy,0.86,9
ORD013322,2022-06-17,P001,Apparel,South America,WH11,504.0,8,S047,19,523,411,Clear,1.31,3
ORD013323,2024-01-12,P420,Groceries,North America,WH11,12.0,10,S037,11,499,563,Rainy,1.39,6
ORD013324,2022-04-24,P211,Groceries,North America,WH02,504.0,14,S046,25,1024,1048,Clear,1.17,3
ORD013325,2023-02-08,P006,Groceries,Asia,WH17,655.0,8,S018,8,679,855,Rainy,1.3,6
ORD013326,2023-07-31,P367,Electronics,Europe,WH08,67.0,12,S062,6,840,773,Clear,1.42,6
ORD013327,2022-12-14,P146,Furniture,North America,WH03,981.0,5,S068,25,800,756,Clear,1.08,4
ORD013328,2022-09-09,P101,Electronics,South America,WH08,408.0,12,S067,12,333,190,Snowy,1.36,0
ORD013329,2022-07-29,P200,Apparel,North America,WH19,32.0,6,S096,27,682,497,Clear,1.12,3
ORD013330,2024-04-19,P395,Furniture,Africa,WH08,504.0,12,S036,15,308,298,Rainy,1.13,8
ORD013331,2024-11-26,P325,Apparel,Asia,WH08,734.0,8,S052,29,773,945,Rainy,1.1,8
ORD013332,2022-11-12,P405,Electronics,North America,WH16,619.0,13,S090,9,560,529,Rainy,1.31,8
ORD013333,2022-09-27,P232,Automobile,Asia,WH19,212.0,9,S047,16,1224,1255,Clear,0.97,8
ORD013334,2023-08-22,P107,Automobile,Africa,WH03,504.0,3,S032,26,419,567,Clear,1.1,8
ORD013335,2023-12-06,P469,Furniture,North America,WH19,368.0,10,S099,20,722,702,Stormy,1.1,9
ORD013336,2023-04-26,P212,Automobile,South America,WH16,613.0,1,S031,11,474,359,Clear,1.36,1
ORD013337,2024-02-03,P106,Groceries,North America,WH10,233.0,12,S026,14,142,236,Stormy,1.26,9
ORD013338,2022-08-31,P265,Automobile,North America,WH18,504.0,10,S040,27,409,549,Clear,1.19,1
ORD013339,2022-08-20,P258,Automobile,South America,WH19,109.0,2,S083,20,226,421,Clear,0.92,1
ORD013340,2023-06-04,P113,Groceries,Europe,WH04,883.0,14,S004,26,412,483,Clear,1.2,3
ORD013341,2024-12-26,P132,Groceries,Africa,WH07,56.0,13,S094,23,469,533,Rainy,1.08,9
ORD013342,2025-02-27,P346,Apparel,Europe,WH13,447.0,11,S038,16,205,429,Snowy,0.85,4
ORD013343,2022-07-04,P268,Electronics,South America,WH02,795.0,5,S013,22,681,617,Rainy,0.82,8
ORD013344,2022-05-01,P211,Furniture,Africa,WH07,436.0,1,S084,16,70,-44,Clear,1.27,1
ORD013345,2023-03-25,P083,Groceries,Asia,WH15,677.0,2,S043,28,993,1115,Clear,0.82,3
ORD013346,2024-06-19,P083,Furniture,North America,WH11,504.0,2,S053,23,820,618,Clear,1.11,2
ORD013347,2022-04-16,P250,Apparel,North America,WH06,342.0,4,S098,23,860,791,Stormy,0.95,7
ORD013348,2023-07-31,P349,Automobile,Asia,WH17,169.0,13,S005,8,1261,1367,Clear,0.89,5
ORD013349,2023-12-01,P295,Electronics,Europe,WH05,504.0,10,S012,23,1080,1161,Clear,0.89,8
ORD013350,2025-01-04,P237,Electronics,South America,WH15,626.0,5,S012,24,98,-8,Clear,1.25,9
ORD013351,2022-04-25,P188,Groceries,Asia,WH09,86.0,1,S099,27,1059,1060,Clear,1.3,8
ORD013352,2022-03-23,P418,Automobile,Asia,WH12,504.0,2,S021,26,612,650,Clear,1.17,4
ORD013353,2024-12-08,P315,Electronics,Europe,WH01,504.0,3,S057,20,143,208,Rainy,1.25,9
ORD013354,2024-06-10,P384,Furniture,Africa,WH03,5.0,5,S091,12,153,330,Clear,0.8,2
ORD013355,2023-12-31,P072,Automobile,Africa,WH12,504.0,5,S017,11,165,22,Clear,1.37,3
ORD013356,2024-05-12,P390,Groceries,North America,WH07,880.0,10,S007,23,820,714,Clear,1.48,6
ORD013357,2025-01-28,P416,Furniture,North America,WH17,722.0,14,S011,24,186,96,Clear,1.31,3
ORD013358,2025-02-13,P284,Electronics,North America,WH08,104.0,8,S090,17,344,380,Rainy,1.37,5
ORD013359,2023-11-02,P331,Furniture,North America,WH18,227.0,13,S023,23,159,97,Clear,1.36,5
ORD013360,2024-10-05,P476,Automobile,North America,WH01,228.0,12,S064,23,960,1018,Clear,1.37,2
ORD013361,2024-12-20,P254,Furniture,Asia,WH18,504.0,2,S052,16,1250,1189,Clear,0.84,3
ORD013362,2022-04-04,P480,Groceries,Europe,WH06,743.0,5,S066,17,1049,1211,Snowy,1.35,9
ORD013363,2024-12-07,P041,Electronics,North America,WH07,698.0,2,S034,19,266,158,Rainy,1.35,6
ORD013364,2023-06-14,P072,Furniture,North America,WH01,932.0,3,S057,5,213,150,Clear,0.81,8
ORD013365,2024-12-22,P468,Furniture,Europe,WH08,872.0,12,S063,22,722,579,Stormy,0.95,7
ORD013366,2022-12-04,P088,Apparel,Europe,WH01,48.0,7,S001,7,594,465,Clear,1.42,5
ORD013367,2022-09-14,P244,Automobile,Africa,WH09,596.0,13,S034,14,658,831,Stormy,1.21,2
ORD013368,2022-10-27,P411,Groceries,Africa,WH18,504.0,5,S091,24,106,317,Rainy,1.09,9
ORD013369,2025-03-11,P495,Electronics,Africa,WH16,825.0,5,S001,19,676,685,Clear,0.84,7
ORD013370,2024-11-07,P309,Furniture,Africa,WH07,992.0,14,S032,24,515,613,Clear,1.37,4
ORD013371,2024-05-27,P379,Apparel,Africa,WH05,948.0,6,S082,8,527,450,Stormy,0.85,0
ORD013372,2024-03-06,P267,Automobile,Asia,WH01,608.0,8,S053,22,403,248,Clear,0.95,3
ORD013373,2024-12-10,P239,Groceries,Europe,WH11,479.0,3,S080,18,119,233,Rainy,0.96,0
ORD013374,2024-08-05,P087,Apparel,Europe,WH07,504.0,9,S073,16,268,296,Stormy,0.99,2
ORD013375,2022-06-06,P150,Automobile,North America,WH11,876.0,11,S052,14,764,802,Stormy,1.21,2
ORD013376,2024-03-23,P005,Electronics,Europe,WH01,504.0,2,S055,15,473,247,Clear,1.39,9
ORD013377,2022-10-23,P112,Groceries,South America,WH18,980.0,7,S002,26,868,861,Stormy,0.97,3
ORD013378,2024-05-15,P418,Electronics,Africa,WH09,863.0,1,S048,18,673,776,Stormy,1.06,9
ORD013379,2024-03-16,P318,Automobile,South America,WH13,504.0,4,S017,14,180,37,Stormy,1.07,0
ORD013380,2023-04-23,P159,Furniture,South America,WH08,654.0,12,S066,17,710,869,Rainy,1.09,1
ORD013381,2023-02-06,P047,Furniture,North America,WH13,822.0,9,S037,18,819,750,Stormy,1.49,8
ORD013382,2023-05-14,P293,Furniture,South America,WH02,337.0,8,S036,22,138,243,Clear,0.88,3
ORD013383,2024-04-22,P367,Electronics,Asia,WH01,359.0,13,S015,12,226,114,Rainy,1.31,1
ORD013384,2023-11-12,P026,Electronics,South America,WH08,60.0,14,S097,24,96,227,Snowy,1.25,9
ORD013385,2023-08-22,P215,Electronics,Africa,WH10,732.0,5,S016,26,225,66,Clear,0.98,7
ORD013386,2023-11-29,P299,Furniture,North America,WH05,234.0,3,S029,9,637,435,Clear,1.22,3
ORD013387,2022-05-30,P061,Automobile,Asia,WH14,504.0,14,S076,22,783,862,Rainy,1.36,4
ORD013388,2024-09-19,P422,Furniture,Asia,WH10,614.0,1,S015,18,851,741,Rainy,1.36,4
ORD013389,2024-10-15,P486,Automobile,North America,WH07,63.0,8,S040,18,1052,814,Stormy,0.98,2
ORD013390,2023-06-23,P384,Automobile,South America,WH13,504.0,9,S084,16,567,701,Clear,1.13,2
ORD013391,2023-07-19,P416,Automobile,Europe,WH15,794.0,5,S091,5,826,669,Clear,1.46,0
ORD013392,2023-01-21,P325,Groceries,Africa,WH02,147.0,6,S046,22,370,519,Clear,1.47,7
ORD013393,2023-01-16,P446,Electronics,South America,WH08,504.0,3,S006,14,845,924,Clear,1.13,8
ORD013394,2024-02-03,P382,Automobile,Africa,WH11,0.0,10,S059,26,331,182,Clear,1.02,0
ORD013395,2022-06-11,P127,Automobile,Africa,WH12,889.0,3,S020,20,699,597,Clear,0.9,7
ORD013396,2024-03-18,P409,Automobile,South America,WH01,504.0,10,S078,7,129,268,Clear,1.31,5
ORD013397,2024-04-30,P289,Electronics,South America,WH16,648.0,9,S033,28,724,942,Rainy,1.23,0
ORD013398,2024-04-03,P244,Groceries,Asia,WH06,432.0,13,S078,14,497,593,Stormy,1.42,9
ORD013399,2023-03-20,P064,Electronics,North America,WH16,795.0,1,S091,25,190,236,Clear,0.9,1
ORD013400,2023-06-08,P455,Furniture,Africa,WH09,922.0,9,S056,6,471,675,Rainy,1.06,2
ORD013401,2022-08-28,P400,Electronics,South America,WH11,620.0,9,S026,21,362,482,Clear,1.3,3
ORD013402,2023-04-10,P177,Electronics,Asia,WH12,336.0,11,S031,26,1189,1212,Clear,1.39,6
ORD013403,2024-03-19,P093,Apparel,North America,WH09,107.0,10,S013,6,356,222,Clear,1.37,5
ORD013404,2023-07-18,P123,Apparel,South America,WH07,590.0,6,S018,18,288,202,Snowy,1.23,5
ORD013405,2024-09-24,P015,Groceries,Europe,WH11,504.0,7,S001,7,921,747,Rainy,1.21,1
ORD013406,2025-02-13,P276,Electronics,Asia,WH02,550.0,1,S079,13,1073,1227,Clear,1.06,2
ORD013407,2024-10-14,P022,Apparel,Asia,WH02,881.0,9,S098,13,1133,1140,Snowy,0.88,0
ORD013408,2022-04-12,P266,Electronics,Africa,WH18,504.0,11,S037,14,200,297,Clear,1.36,6
ORD013409,2025-02-01,P456,Automobile,Africa,WH01,387.0,7,S047,12,492,585,Clear,1.15,8
ORD013410,2024-02-05,P183,Apparel,Asia,WH07,702.0,2,S093,5,1102,1241,Stormy,1.24,7
ORD013411,2022-07-20,P352,Apparel,South America,WH18,607.0,12,S005,12,288,277,Clear,1.28,6
ORD013412,2024-04-19,P412,Apparel,North America,WH07,399.0,9,S036,28,805,946,Clear,0.98,1
ORD013413,2023-05-29,P137,Electronics,Europe,WH06,339.0,10,S076,23,555,667,Stormy,1.18,1
ORD013414,2024-07-30,P031,Automobile,South America,WH17,255.0,14,S052,20,374,307,Clear,0.86,1
ORD013415,2023-08-20,P215,Electronics,Europe,WH15,504.0,12,S096,26,1083,984,Clear,1.1,9
ORD013416,2024-04-12,P467,Apparel,Asia,WH18,450.0,14,S007,20,397,530,Clear,1.23,0
ORD013417,2022-07-02,P352,Automobile,Africa,WH15,95.0,8,S039,11,278,249,Clear,0.89,6
ORD013418,2022-08-24,P330,Apparel,South America,WH05,8.0,3,S011,26,504,725,Snowy,1.25,0
ORD013419,2023-09-25,P212,Groceries,Europe,WH07,911.0,13,S054,5,111,43,Clear,1.29,9
ORD013420,2023-04-17,P227,Automobile,Africa,WH05,285.0,12,S023,26,266,222,Clear,0.9,4
ORD013421,2023-10-18,P185,Groceries,South America,WH14,718.0,8,S026,16,165,384,Clear,1.34,7
ORD013422,2023-04-17,P415,Furniture,North America,WH12,723.0,8,S018,26,678,633,Clear,0.94,0
ORD013423,2022-11-08,P075,Apparel,Europe,WH07,504.0,1,S006,10,788,795,Clear,1.44,6
ORD013424,2025-02-02,P171,Furniture,South America,WH18,656.0,12,S022,8,195,100,Clear,1.02,9
ORD013425,2022-07-02,P232,Electronics,Africa,WH16,626.0,6,S055,26,548,522,Clear,1.11,1
ORD013426,2023-01-08,P074,Groceries,Asia,WH04,903.0,10,S067,20,192,285,Clear,1.18,4
ORD013427,2024-12-10,P253,Furniture,North America,WH05,456.0,8,S073,11,883,1066,Clear,1.18,4
ORD013428,2024-04-16,P393,Furniture,Africa,WH03,504.0,9,S085,19,202,253,Clear,0.91,1
ORD013429,2022-11-18,P298,Apparel,Europe,WH03,425.0,6,S048,12,391,591,Clear,1.47,9
ORD013430,2023-08-17,P074,Automobile,Europe,WH19,964.0,3,S084,16,961,1085,Clear,1.39,0
ORD013431,2022-04-17,P434,Apparel,South America,WH18,440.0,5,S006,13,347,175,Clear,0.99,4
ORD013432,2022-10-28,P421,Apparel,Europe,WH17,504.0,14,S043,19,658,417,Clear,1.0,0
ORD013433,2023-10-20,P229,Electronics,North America,WH12,504.0,2,S054,20,250,155,Stormy,1.18,2
ORD013434,2024-10-27,P199,Groceries,South America,WH01,262.0,9,S030,22,776,899,Clear,1.42,9
ORD013435,2024-06-04,P212,Electronics,South America,WH10,504.0,13,S079,12,450,318,Rainy,0.8,9
ORD013436,2024-03-07,P084,Automobile,Africa,WH17,504.0,10,S064,17,127,30,Clear,0.91,8
ORD013437,2023-10-19,P200,Furniture,Europe,WH11,504.0,9,S053,11,328,251,Stormy,1.45,3
ORD013438,2023-10-05,P145,Groceries,Africa,WH15,527.0,10,S078,27,676,645,Clear,0.84,0
ORD013439,2022-10-20,P486,Electronics,North America,WH03,904.0,13,S058,16,226,289,Clear,1.4,2
ORD013440,2024-05-09,P217,Electronics,Europe,WH19,504.0,2,S002,20,463,415,Clear,1.07,8
ORD013441,2023-08-24,P461,Automobile,Europe,WH18,184.0,13,S051,26,810,664,Clear,1.04,7
ORD013442,2022-05-28,P237,Furniture,Europe,WH09,2.0,14,S052,9,356,245,Clear,1.3,8
ORD013443,2022-07-28,P461,Furniture,South America,WH07,504.0,5,S027,19,388,413,Rainy,0.98,2
ORD013444,2022-05-27,P432,Groceries,Asia,WH09,207.0,11,S022,25,406,348,Snowy,1.0,0
ORD013445,2022-11-23,P258,Groceries,Asia,WH07,779.0,12,S054,19,1196,1439,Clear,1.27,1
ORD013446,2025-01-19,P229,Apparel,Europe,WH05,424.0,5,S002,15,158,124,Clear,1.45,2
ORD013447,2024-12-30,P298,Automobile,North America,WH06,781.0,13,S068,22,202,158,Rainy,1.4,6
ORD013448,2025-02-13,P106,Groceries,Africa,WH12,150.0,1,S043,24,588,635,Rainy,0.84,6
ORD013449,2022-05-03,P191,Automobile,South America,WH03,544.0,4,S051,13,403,498,Clear,0.86,2
ORD013450,2023-08-11,P139,Groceries,Asia,WH09,512.0,9,S081,15,569,445,Clear,1.3,8
ORD013451,2024-03-27,P252,Automobile,Africa,WH13,101.0,3,S055,26,203,178,Clear,1.36,8
ORD013452,2024-03-14,P212,Apparel,North America,WH18,657.0,12,S033,8,790,747,Clear,1.07,1
ORD013453,2023-10-06,P127,Electronics,Europe,WH02,993.0,2,S003,14,843,835,Stormy,1.28,3
ORD013454,2023-10-11,P249,Electronics,South America,WH11,826.0,11,S032,29,314,303,Clear,1.44,8
ORD013455,2024-09-02,P440,Furniture,North America,WH13,128.0,3,S054,13,357,453,Clear,1.49,5
ORD013456,2022-10-02,P073,Apparel,Asia,WH05,302.0,11,S015,26,185,107,Clear,1.36,2
ORD013457,2022-10-07,P173,Electronics,Europe,WH17,40.0,11,S036,8,268,127,Snowy,0.98,5
ORD013458,2023-05-03,P429,Apparel,Africa,WH11,587.0,6,S017,11,273,293,Clear,1.27,6
ORD013459,2022-10-21,P157,Groceries,Europe,WH05,729.0,6,S025,18,614,754,Clear,1.42,9
ORD013460,2024-04-10,P162,Furniture,Asia,WH06,377.0,1,S010,6,629,730,Clear,1.08,1
ORD013461,2024-04-15,P453,Apparel,South America,WH11,504.0,8,S061,10,671,572,Stormy,1.45,4
ORD013462,2023-09-28,P095,Groceries,Africa,WH09,432.0,4,S086,13,220,194,Clear,1.23,3
ORD013463,2023-03-18,P346,Groceries,North America,WH03,962.0,7,S070,12,1038,1141,Stormy,0.85,5
ORD013464,2024-08-26,P377,Furniture,Asia,WH15,519.0,5,S006,18,263,71,Clear,1.29,3
ORD013465,2022-10-04,P485,Automobile,Asia,WH11,541.0,6,S034,12,725,742,Clear,1.36,0
ORD013466,2025-01-26,P236,Furniture,Africa,WH10,678.0,13,S003,9,679,482,Clear,0.96,3
ORD013467,2024-10-26,P020,Groceries,Europe,WH11,278.0,4,S079,7,251,278,Clear,1.05,3
ORD013468,2022-05-22,P072,Apparel,South America,WH15,670.0,8,S087,21,599,643,Clear,1.4,6
ORD013469,2023-08-12,P070,Electronics,Europe,WH03,846.0,5,S091,19,735,881,Stormy,1.5,6
ORD013470,2022-11-09,P402,Electronics,Africa,WH08,553.0,11,S033,12,272,103,Clear,1.17,7
ORD013471,2023-03-10,P200,Groceries,Africa,WH14,504.0,11,S085,15,619,497,Clear,0.9,8
ORD013472,2025-02-01,P444,Apparel,Asia,WH06,17.0,5,S054,7,275,244,Rainy,0.88,1
ORD013473,2024-02-19,P373,Furniture,South America,WH16,375.0,3,S008,29,208,15,Clear,1.45,3
ORD013474,2024-02-02,P183,Electronics,Asia,WH14,504.0,4,S077,23,1268,1271,Rainy,0.81,9
ORD013475,2023-12-31,P308,Groceries,Asia,WH18,998.0,1,S014,27,570,785,Clear,1.11,0
ORD013476,2023-02-21,P025,Automobile,Asia,WH09,967.0,4,S011,7,634,636,Rainy,0.91,8
ORD013477,2023-09-01,P066,Electronics,North America,WH07,232.0,2,S082,14,654,419,Clear,1.14,5
ORD013478,2023-03-04,P284,Electronics,Asia,WH09,841.0,14,S019,8,474,294,Clear,0.81,9
ORD013479,2024-09-27,P490,Groceries,South America,WH04,504.0,4,S067,15,351,534,Clear,0.81,8
ORD013480,2024-11-21,P345,Automobile,Europe,WH01,828.0,2,S013,14,300,454,Rainy,1.37,5
ORD013481,2022-06-27,P276,Groceries,Africa,WH14,528.0,7,S052,28,453,462,Stormy,1.13,7
ORD013482,2024-10-31,P326,Electronics,Asia,WH07,720.0,3,S023,9,778,850,Clear,1.49,5
ORD013483,2023-08-23,P037,Groceries,Africa,WH11,274.0,5,S002,10,226,8,Clear,1.31,0
ORD013484,2023-07-31,P016,Electronics,Asia,WH06,21.0,4,S052,20,1173,1030,Clear,1.3,9
ORD013485,2024-09-30,P419,Apparel,North America,WH04,520.0,6,S063,6,615,793,Rainy,0.83,0
ORD013486,2024-02-21,P183,Groceries,North America,WH14,457.0,6,S055,26,952,1006,Snowy,1.12,7
ORD013487,2022-11-04,P356,Furniture,Asia,WH11,504.0,10,S060,19,549,805,Clear,1.45,0
ORD013488,2025-01-07,P256,Groceries,Africa,WH06,473.0,12,S008,11,165,-3,Rainy,0.91,8
ORD013489,2023-07-21,P193,Apparel,Asia,WH13,804.0,13,S066,6,928,1110,Clear,1.07,5
ORD013490,2024-08-08,P334,Electronics,Europe,WH16,463.0,5,S032,24,785,723,Rainy,1.2,8
ORD013491,2024-11-05,P014,Apparel,Asia,WH10,504.0,8,S020,28,1028,1106,Stormy,1.27,1
ORD013492,2024-11-04,P024,Apparel,Africa,WH08,634.0,3,S048,11,534,488,Snowy,1.18,8
ORD013493,2024-11-02,P083,Groceries,Asia,WH11,528.0,2,S012,7,282,321,Clear,1.37,7
ORD013494,2024-08-27,P294,Furniture,Africa,WH19,110.0,1,S022,19,373,309,Snowy,1.41,0
ORD013495,2022-10-17,P236,Furniture,Asia,WH10,504.0,6,S028,13,557,476,Clear,1.27,8
ORD013496,2023-11-27,P338,Groceries,Asia,WH09,925.0,8,S019,6,468,436,Clear,1.11,4
ORD013497,2023-03-02,P265,Furniture,North America,WH06,949.0,2,S054,25,415,324,Clear,1.25,3
ORD013498,2024-02-04,P244,Furniture,South America,WH17,221.0,10,S026,7,396,261,Clear,0.95,1
ORD013499,2024-01-18,P255,Furniture,Asia,WH07,510.0,2,S053,12,153,40,Clear,0.85,6
ORD013500,2023-12-05,P377,Automobile,Africa,WH04,504.0,2,S085,12,308,516,Clear,1.16,4
ORD013501,2023-02-02,P461,Apparel,South America,WH19,500.0,1,S059,25,639,643,Rainy,1.39,3
